Job ID,Title,Company Name,Company Location,Description
9de68a78-ea75-45a6-ac19-0808601ce611,"Principal Data Scientist at Gallup-V1
",Gallup-V1,"Irvine, CA","<div><div>Principal Data Scientist-04466 </div><div></div><div><div><strong>Description</strong></div> <div><p><b>Who we want:</b></p><p><ul><li><p>Are you committed to using your talents in research and advanced analytics to give global organizations critical advice?</p></li><li><p>Are you a leader who applies your instincts and expertise to discover breakthroughs that are key to clients’ growth?</p></li><li><p>Are you a driven professional who can manage multiple projects, set a standard of excellence and follow through on commitments for exceptional results?</p></li><li><p>Do you instinctively connect with others, understand individuals’ needs and share your passion for analytics to achieve shared goals?</p></li><li><p>Do you excel at building predictive models using various data sources and techniques to inform practical business decisions?</p></li></ul><b>What you will do:</b><p><p><br>As a Gallup senior data scientist, you will help clients effectively use data to make better decisions. You will apply your knowledge of various statistical and machine-learning techniques to lead a wide variety of challenging projects — from designing custom client builds to automating solutions to the complicated problems clients face every day. You will partner with client teams to increase Gallup’s global impact by helping explain and predict large-scale social behavior (e.g., consumer spending, lifestyle trends, political stability, election outcomes, and employee performance and retention) using data from Gallup, the web, third parties (e.g., governments, IGOs and NGOs) and clients. You will mentor and develop other data scientists, helping them grow their technical and consulting skill sets. In short, you will be a senior leader who will help continue the development of data science at Gallup.<br><br></p><p>Gallup’s unique data give you an unparalleled opportunity to use your creativity to explore new avenues of social research. George Gallup’s legacy — founded in 1936 — established Gallup’s gold standard in survey research methodology.<br><br></p><p><b>What you need:<br></b></p><ul><li><p>Ph.D. required. A degree from a statistics, engineering, mathematics, computer science, computational social science, physics or operations research program preferred.</p></li><li><p>Previous or current Top-Secret U.S. government clearance required</p></li><li><p>At least 16 years of work experience (which can include years spent earning advanced degrees)</p></li><li><p>Expert-level production coding in Python preferred</p></li><li><p>Mastery in conducting analysis in Python and/or R required; additional analytic software experience a plus</p></li><li><p>At least four years of experience building production-level machine learning and predictive analytics systems with data pipelines required</p></li><li><p>A deep understanding of the mathematical fundamentals of machine learning and statistics, with an emphasis on nonparametric, nonlinear methods (e.g., random forests, support vector machines, neural networks) and natural language processing required</p></li><li><p>At least one year of experience working within distributed systems and managing workflows in a cloud infrastructure required</p></li><li><p>Must be currently authorized to work in the United States on a full-time basis</p></li></ul>Gallup is an equal opportunity/affirmative action employer that celebrates, supports and promotes diversity and inclusion. We will consider all qualified applicants without regard to race, color, religion, sex, national origin, disability, protected veteran status, sexual orientation or gender identity, or any other legally protected basis, in accordance with applicable law.<p></div><div><br></div> </div><div></div><div></div><div></div><div><strong>Primary Location</strong> United States-Irvine</div><div></div><div></div><div></div></div>"
5984f271-c369-43ad-b434-de75fcb9d508,"Data Scientist at Blackstone Talent Group
",Blackstone Talent Group,"San Francisco, CA","<p>Blackstone Talent Group, an award-winning technology consulting and talent agency is seeking a Data Scientist to join our team at our client s site in San Francisco, CA.</p><p><br></p><p><b style=""color%3A+rgb(51%2C+51%2C+51)%3B"">Responsibilities:</b></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Applies machine learning and other analytical modeling methods to develop robust and reliable analytical models, including visualizations, within software development environment. </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Gathers, cleans, transforms, and/or reduces data from dissimilar sources. </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Collaborates with team members and stakeholders to effectively manage the lifecycle of a model, retraining, replacing or sunsetting models when appropriate. </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Shares and collaborates with other data scientists. </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Delivers best-in-class software as part of a software delivery team.</span></p><p><br></p><p><b style=""color%3A+rgb(51%2C+51%2C+51)%3B"">Qualifications:</b></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B"">Minimum Education/Skills: </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Bachelor s Degree in Econometrics, Economics, Engineering, Mathematics, Applied Sciences, Statistics or job-related discipline or equivalent experience </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Job-related experience, 5 years, OR Master s Degree and job-related experience, 3 years, OR Doctorate </span></p><p><br></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B"">Desired Education / Skills: </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Experience with the data science lifecycle, including data engineering, feature engineering, model building and evaluation, model deployment. </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Knowledge of commonly used data science programming languages, packages, and tools, especially Python. Understanding of data science/machine learning models and algorithms, not limited to: deep learning (CNN, RNN etc), decision trees (e.g. xgboost, random forest), unsupervised techniques (e.g. clustering, anomaly detection), natural language processing and statistical methods. </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Experience training models in a public cloud environment, using tools such as Jupyter, AWS Sagemaker. </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Ability to synthesize complex information into clear insights and translate those insights into decisions and actions. </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Ability to clearly communicate complex technical details and insights to colleagues and stakeholders. </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Knowledge of the mathematical and statistical fields that underpin data science </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Knowledge of systems thinking and decomposition of complex problems. </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Humble is open to being coached, has high EQ and is self-aware </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Hungry desires to get things done while honoring people, and seeks better ways to do the job </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Collaborative has strong interpersonal skills; cares about and works well with teammates </span></p><p><span style=""color%3A+rgb(51%2C+51%2C+51)%3B""> Experience working on an agile delivery team, using methods such as Scrum, Kanban.</span></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p>Blackstone Talent Group is a division of Blackstone Technology Group, a global IT services and solutions firm that implements technological solutions across commercial industry verticals and the US Federal Government. Blackstone s global talent augmentation practice was founded in 1998. Blackstone Talent Group has offices in San Francisco, Denver, Houston, Colorado Springs, and Washington, DC. We specialize in providing clients the best talent across a variety of industries and sectors.</p><p><br></p><p><b>EOE of Minorities/Females/Veterans/Disabilities</b></p>"
1fb5c348-dbfc-4ae8-b397-0865d3b8e73e,"Data Scientist at Jobot
",Jobot,"San Francisco, CA","<div><br><br><strong>A bit about us:</strong><br><br>Based in San Francisco, we are a leading geo-location analytics company that measures the way media influences people to visit places online, in real-time. We are working with massive amounts of data...a few BILLION DATA POINTS A DAY!!!!<br><br>We are now looking for a Junior Data Scientist to help us enhance our next generation online analytics platform. The right individual should have 1+ years of professional Data Scientist or Data Analyst experience with strong data analysis and virtualization experience. This individual should be well-versed or highly comfortable Python and SQL. This is a great opportunity to get in on the ground floor as we continue to grow and work side by side with our Data Team Lead / CTO.<br><br><strong>Why join us?</strong><br><ul><li>Next Generation Product</li><li>Massive Growth</li><li>Disrupt an Industry</li></ul><br><br><strong>Job Details</strong><br><br>Is your background a fit? Apply if you meet this criteria:<br>What You Need for this Position<br><ul><li>1-3 years of professional Data Science or Data Analyst experience</li><li>Good Business Acumen and ability to identify new ways the business should be leveraging it's data</li><li>Strong Data Analytics, Analysis, and/or Virtualization expertise</li><li>Product Analysis experience</li><li>Comfortable working with unstructured data or large-data sets</li><li>Proficient Python programming experience</li><li>Strong SQL programming and Relational database knowledge</li><li>Knowledge of Software Development Life Cycle (SDLC)</li><li>Bachelor in Computer Science or similar degree is highly desired</li></ul><br>Nice to Have Skills, but Not Required:<br><br><ul><li>Familiarity with Machine Learning and/or Artificial Intelligence (A.I.)</li><li>Experience with Python data science packages like Scikit-Learn, Pandas, NumPy, and/or SciPy</li><li>Experienced with Unix and Linux</li><li>Experience with NoSQL databases</li><li>Experience with Vertica or similar high-performance databases (snowflake, big query)</li><li>Experience working in an Amazon Web Services (AWS) or cloud computing environment</li><li>Experience scripting with Bash</li></ul></div>"
d134b9cb-3dc0-46b3-8223-6a796233e6fa,"Lead Data Science Instructor, Data Scientist at Galvanize Inc.
",Galvanize Inc.,"San Francisco, CA 94105","<div><!--block-->Galvanize is a dynamic learning community for technology. Our community is where people and companies with the guts and smarts to create real-world change congregate and inspire each other. Our goal is to make opportunities in technology available to all those with the aptitude, determination and drive. Across our beautifully designed urban campuses nationwide, we offer a unique combination of education, workspace and networking. <br><br>We are growing our data science instructional team at Galvanize. Our Instructors train technical professionals with programming experience to solve data science problems utilizing innovative educational techniques. We’re looking for passionate educators and practical problem solvers with demonstrated flexibility and curiosity.<br><br><strong>Responsibilities:</strong> </div><ul><li><!--block-->Deliver lectures and tutorials on: scientific Python, SQL, probability, statistics (Bayesian and frequentist), machine learning, and data engineering.</li><li><!--block-->Lead day-long “sprints,” maintaining a strong presence in the classroom and helping other instructional staff</li><li><!--block-->Deftly and patiently field student questions and provide feedback in lectures and office hours.</li><li><!--block-->Build and refine data science curriculum and assignments.</li><li><!--block-->Utilize student feedback and experimentation to continuously improve teaching and assessment methods</li><li><!--block-->Evaluate new tools, packages, and tutorials for use in the curriculum.</li><li><!--block-->Contribute to local evangelism, admissions, and nurture activities, such as attendance at meet-ups, speaking at conferences, leading workshops, etc. </li></ul><div><!--block--><br><strong>Professional Development: </strong></div><ul><li><!--block-->There’s no better way to learn than to teach! You’ll be amazed at how much you’ll develop skills you thought you were already an expert in just by helping students and planning lessons.</li><li><!--block-->Opportunities to work with and learn from other data science and web development instructors in a highly collaborative and intellectually rich environment. </li><li><!--block-->Rub shoulders and cross-pollinate.</li><li><!--block-->Keep your skills sharp with the option to work with our expert services arm, the Enterprise team, on industry web development and data science projects. Previous projects have involved: Machine Learning; Deep Learning, Data Engineering and Architecture, Applied Statistics and Statistical Modeling, Web Development Ruby on Rails, Angular, Ember, React, and Node.js and Express.</li><li><!--block-->Become the best instructor you can be with ongoing training and support. </li></ul><div><!--block--><br><strong>Qualifications: </strong></div><ul><li><!--block-->Experience in industry in a data scientist or software engineer role.</li><li><!--block-->Master's or PhD in a quantitative discipline such as engineering, statistics, or mathematics.</li><li><!--block-->Strong understanding in the topics we teach: scientific Python, probability, statistics (Probability, A/B Testing, Bayesian methods, Regression methods, Time Series), SQL, machine learning (Decision Trees, Random Forest, Boosting, Support Vector Machines, Clustering, Natural Language Processing, Recommenders, Graphs), data engineering (Hadoop, Hive, and MapReduce), data visualization (d3), and data at scale. For more details on the program go to: <a href=""http%3A%2F%2Fwww.galvanize.com%2Fcourses%2Fdata-science%2F%23.Viqz4LQR8UU"" target=""_blank"">http://www.galvanize.com/courses/data-science/#.Viqz4LQR8UU</a>.</li><li><!--block-->Outstanding communication skills.</li><li><!--block-->Experience teaching a quantitative subject preferred.</li></ul><div><!--block--><br>Galvanize provides equal employment opportunities (EEO) to all employees and applicants for employment. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status.</div>"
c5afe372-77ec-4bab-b767-8526896f2d02,"Sr. Data Scientist at Adobe Json
",Adobe Json,"San Francisco, CA","<h2>The Role</h2><p><p>We are looking for a Sr. Data Scientist - Product Analytics to join the Adobe Fonts team as we embark on the exciting journey to deliver one of the largest and most critical Creative Cloud services! In this role, you will develop and maintain a modern data architecture to further our reporting, analytics, experimentation capabilities, and inputs into our business and royalty models. <span>On a longer term you will use predictive modeling and machine learning to help the team understand, lead, and optimize the </span>entire customer<span> experience </span>with fonts<span> </span>throughout the customer journey<span>.</span> . Ideal candidates will have a strong academic background as well as technical skills such as applied statistics and data engineering. The team prides itself on being customer focused, agile, and data driven. If you are looking for a chance to be a part of an industry groundbreaking opportunity, this one is for you!</p><p><p><h2></h2><h2></h2><h2>What You'll Do :</h2><ul><li>Partner with product managers and software engineers to define data and product instrumentation requirements, and build the necessary tooling required to ensure timely delivery of high-quality data</li><li><span>Partner with business teams to </span>help manage, analyze and present font usage and royalty data<span> </span>define and produce data necessary for defining the business model for font use royalties<span>.</span> ​</li><li>Build and maintain various product and engineering dashboards to inform the team about the state of the business, as well as to alert partners when issues occur</li><li>Optimize scheduled jobs and explore new solutions to increase operational efficiency</li><li>Develop predictive models to address various business problems by using statistical modeling or machine learning</li><li>Collaborate with product management and engineering groups to develop new products and features</li></ul><p><p><h2></h2><h2></h2><h2>What You'll Need to Succeed :</h2><ul><li>MS degree in Statistics, Applied Math, Computer Science or other related fields</li><li>5+ years of experience working as a Data Scientist preferable in a large environment</li><li>Proficient in SQL and experience in Python, R</li><li>Experience in product instrumentation is a plus</li><li>Familiarity with data visualization tools such as Tableau is a plus</li><li>Strong understanding of statistical modeling and machine learning concepts.</li><li>Proven business insight, previous experience with product analytics</li><li>Possess natural curiosity, creativity, and technical acumen, being capable of asking critical questions about data and always ready to tackle any challenges</li><li>Excellent communication, relationship skills, and a strong teammate</li></ul><p><p>At Adobe, you will be immersed in an exceptional work environment that is recognized throughout the world on <u><a href=""http%3A%2F%2Fwww.adobe.com%2Fcareers%2Fawards.html"" target=""_blank"">Best Companies lists</a></u>. You will also be surrounded by colleagues who are committed to helping each other grow through our unique <u><a href=""http%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DhmL6uQZhYhw%26list%3DUUlDSu3-Y4-BfI08784K-P4g%26feature%3Dshare%26index%3D1"" target=""_blank"">Check-In</a></u> approach where ongoing feedback flows freely.</p><p><p>If you’re looking to make an impact, Adobe's the place for you. Discover what our employees are saying about their career experiences on the <a href=""http%3A%2F%2Fblogs.adobe.com%2Fadobelife%2F"" target=""_blank"">Adobe Life blog</a> and explore the meaningful <a href=""http%3A%2F%2Fbenefits.adobe.com%2F"" target=""_blank"">benefits</a> we offer.</p><p><p><span>Adobe is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender,<span> religion, age</span>, sexual orientation, gender identity, disability or veteran status.</span></p>"
01740449-5948-4d9e-8b5a-2c86c73200eb,"Associate Data Scientist at Walt Disney Company
",Walt Disney Company,"Glendale, CA","The Walt Disney Company is a world-class entertainment and technology leader. Walt’s passion was to continuously envision new ways to move audiences around the world—a passion that remains our touchstone in an enterprise that stretches from: animation, theme parks, resorts and a cruise line to sports, news, movies and a variety of other businesses. Uniting each endeavor is a commitment to creating and delivering unforgettable experiences — and we’re constantly looking for new ways to enhance these exciting experiences. Part of the Walt Disney Television Group, Disney Television Animation (DTVA) is a high-volume digital animation production studio. Because of DTVA’s strong use of commercial and custom software technologies to create its animation products, its use of technology, engineering, development techniques and software are critical to its production operations and workflows. Disney Television Animation Technology (DTVAT) innovates and delivers solutions that support our animation studio whose content is legendary and transcends generations. As part of the Technology team you’ll be joining a group of passionate, dedicated technologists solving a range of interesting problems in innovative ways in an exciting and dynamic industry. We are looking for high-performing, motivated individuals who are generalists and proficient in many technologies and languages. Our team embraces disruptive thinkers who can drive innovation.<br>  <br>  <br>We’re looking for an intellectually curious, business-savvy, analytical powerhouse to join the Disney Television Animation Technology team as an Associate Data Scientist. In this role, you will be responsible for designing, building and channeling data visualization solutions across the various Disney Television Animation business departments.  You  will be working through industry research, participate in ongoing education, and apply practical experience while working along the path of becoming a leading subject matter expert in digital workflow and user behavior via data analyst.<br>  <br>  <br>+ Minimum 1 year of work experience in media, advertising, or digital products driving measurable results is highly preferred.<br>  <br>+ Excellent understanding of statistics and the ability to confidently translate statistical analyses into compelling and actionable recommendations.<br>  <br>+ Strong experience with Excel and writing SQL to extract and manipulate data at the source<br>  <br>+ Experience with any of the following tools is a plus:<br>  <br>+ Spark, Hive / Hadoop<br>  <br>+ Cloud data platforms<br>  <br>+ D3.js<br>  <br>+ MATLAB<br>  <br>+ Excel<br>  <br>+ R and ggplot2<br>  <br>+ Tableau<br>  <br>+ Jupyter<br>  <br>+ Matplotlib<br>  <br>+ NLTK<br>  <br>+ Scikit-learn<br>  <br>+ TensorFlow<br>  <br>+ Weka<br>  <br>+ Experience with consumer behavior and insights analysis (transactional and usage).<br>  <br>+ Self-motivated with the ability to work independently.<br>  <br>+ Great written and verbal communication and teamwork skills.<br>  <br>+ Proven ability in predictive analytics and modeling.<br>  <br>+ Knowledge or background in data engineering is a plus.<br>  <br>+ Required Education: Bachelor's degree in a related field or equivalent work experience<br>  <br>  <br>Supporting the Disney Television Animation business, the Associate Data Scientist should be well versed in each of the following areas:<br>  <br>  <br>+ Work closely with DTVA Technology department management to provide requirements, offer input, and track progress on infrastructure and engineering work streams that are relevant to the business.<br>  <br>+ Working collaboratively with cross-functional teams consisting of: Executives, Software Developers, System Engineers, System Administrators and Site Reliability Engineers to create strategies around Knowledge Discovery / Data Mining.<br>  <br>+ Apply statistical and modeling skills to enhance the understanding of our application and workflow data.<br>  <br>+ Conduct hands-on research, business intelligence analysis and data mining on large, complex data sets to support the business.<br>  <br>+ Collaborate and Ideate on building predictive models and algorithms to optimize software tools and data visualization solutions.<br>  <br>+  Create and optimize data  visualization models that enable us to target specific: business, financial, operational and technology needs.<br>  <br>+ Analyzing the performance of applications, systems, processes in order to provide data and feedback tied to optimizations and refinements.<br>  <br>+ Examining other ways to expand the use of data science for improved decision support.<br>  <br>+ Help improve business decision support solutions by leveraging internal and external datasets.<br>  <br>+ Contribute in technical discussions on data standards and tooling.<br>  <br>  <br><strong>Company Overview :</strong><br>  <br>English<br>  <br>  <br><strong>Job ID:</strong>  733776BR<br>  <br><strong>Location:</strong>  Glendale,California<br>  <br><strong>Job Posting Company:</strong>  Media Networks<br>The Walt Disney Company and its Affiliated Companies are Equal Employment Opportunity employers and welcome all job seekers including individuals with disabilities and veterans with disabilities. If you have a disability and believe you need a reasonable accommodation in order to search for a job opening or apply for a position, email Candidate.Accommodations@Disney.com with your request. This email address is not for general employment inquiries or correspondence. We will only respond to those requests that are related to the accessibility of the online application system due to a disability."
90a04031-9c0c-4f98-bd7d-8fa81dd5c02e,"Data Scientist, Trusted Identity at Square
",Square,"San Francisco, CA","Company Description<br><br><p>Square builds common business tools in unconventional ways so more people can start, run, and grow their businesses. When Square started, it was difficult and expensive (or just plain impossible) for some businesses to take credit cards. Square made credit card payments possible for all by turning a mobile phone into a credit card reader. Since then Square has been building an entire business toolkit of both hardware and software products including Square Capital, Square Terminal, Square Payroll, and more. Were working to find new and better ways to help businesses succeed on their own termsand were looking for people like you to help shape tomorrow at Square.</p>Job Description<br><br><p>As a Data Scientist within the Trusted Identity team at Square, you lead projects that find value from our unique, rich, and expanding data.Specifically, you lead the development of algorithms to help us understand who our sellers are and whether they are using Squares services within the law.</p><p>Squares mission is to make commerce more accessible to all. Trusted Identitys mission is to build a data-driven approach to quantifying trust in our sellers. This approach gives Square the ability to accept as broad a group of sellers as possible onto our platform, including sellers that other payments processors may not accept, such as the underbanked, or sellers running nontraditional businesses. Trusted Identity sits at the top of the seller funnel, meaning that our works impact percolates through every element of the Square ecosystem.We use our concept of quantified trust to support offering Square to as many sellers as possible while also keeping Square safe from financial crimes, such as money laundering. You lead the development of data solutions that ensure that Trusted Identity can continue to fulfill our mission efficiently and effectively as Square continues to scale.</p><p><strong>You will:</strong></p><ul><li>Guide analytics projects from beginning to end: work with partner teams, frame and structure questions, collect and analyze data, and present key insights to support decision-making</li><li>Partner with Squares Compliance team to identify, prioritize, and solve problems where analytics and data science will have a significant impact - with a focus on aiding in Squares compliance with the US Bank Secrecy Act and Anti-Money Laundering laws</li><li>Work with engineers to promote data best practices and implement analytics solutions</li><li>Work with business leaders, subject matter experts, and decision makers to develop success criteria and improve new products, features, policies, and models</li><li>Use your experience in analytics tools and scientific thoughtfulness to produce actionable insights</li><li>Use machine learning to improve our ability to address Trusted Identity, Compliance, and general operational concerns</li><li>Communicate results to senior management in verbal, visual, and written media</li><li>Help build the next generation of data products at Square</li></ul>Qualifications<br><br><p><strong>You have:</strong></p><ul><li>An advanced degree (M.S., PhD.), preferably in Statistics, Computer Science, Physical Sciences, Economics, or a related technical field</li><li>A strong track record of performing data analysis using Python (numpy, pandas, scikit-learn, etc.) and SQL</li><li>Familiarity with Linux/OS X command line, version control software (git), and general software development</li><li>Experience using statistics and machine learning to solve complex problems</li><li>Experience developing and deploying machine learning / deep learning solutions in production</li><li>The ability to communicate complex results to all audiences</li><li>1 years industry experience in data science or machine learning-focused roles</li></ul><p><strong>Technologies we use</strong><strong> and teach:</strong></p><ul><li>Python (numpy, pandas, sklearn) & R</li><li>SQL</li><li>Machine Learning (e.g. regression, ensemble methods, neural networks)</li><li>Statistics (Bayesian methods, experimental design, causal inference)</li><li>Looker</li><li>Google Cloud Platform</li></ul><br><br>Additional Information<br><br><p><strong>Square Perks </strong></p><p>At Square, we want you to be well and thrive. Our global benefits package includes:</p><ul><li>Healthcare coverage</li><li>Retirement Plans</li><li>Employee Stock Purchase Program</li><li>Meal reimbursements</li><li>Wellness perks</li><li>Paid parental leave</li><li>Flexible time off</li><li>Learning and Development resources</li></ul><div><p>At Square, we value diversity and always treat all employees and job applicants based on merit, qualifications, competence, and talent. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. We will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of the San Francisco Fair Chance Ordinance.</p><p>Applicants in need of special assistance or accommodation during the interview process or in accessing our website may contact us by sending an email to assistance(at)squareup.com. We will treat your request as confidentially as possible. In your email, please include your name and preferred method of contact, and we will respond as soon as possible.</p></div>"
e6a0bc3c-9e84-4e90-a189-38d01c1c202c,"IT - Data Scientist at Mindlance
",Mindlance,"San Francisco, CA","RP (11697)<br>IT - Data Scientist<br><br>• Applies machine learning and other analytical modeling methods to develop robust and reliable analytical models, including visualizations, within PG&E's software development environment. • Gathers, cleans, transforms, and/or reduces data from dissimilar sources from across PG&E. • Collaborates with team members and stakeholders to effectively manage the lifecycle of a model, retraining, replacing or sunsetting models when appropriate. • Shares and collaborates with other PG&E data scientists. • Delivers best-in-class software as part of a software delivery team.<br><br>Quals--<br>Minimum Education/Skills: • Bachelor's Degree in Econometrics, Economics, Engineering, Mathematics, Applied Sciences, Statistics or job-related discipline or equivalent experience • Job-related experience, 5 years, OR Master's Degree and job-related experience, 3 years, OR Doctorate Desired Education / Skills: • Experience with the data science lifecycle, including data engineering, feature engineering, model building and evaluation, model deployment. • Knowledge of commonly used data science programming languages, packages, and tools, especially Python. • Understanding of data science/machine learning models and algorithms, not limited to: deep learning (CNN, RNN etc), decision trees (e.g. xgboost, random forest), unsupervised techniques (e.g. clustering, anomaly detection), natural language processing and statistical methods. • Experience training models in a public cloud environment, using tools such as Jupyter, AWS Sagemaker. • Ability to synthesize complex information into clear insights and translate those insights into decisions and actions. • Ability to clearly communicate complex technical details and insights to colleagues and stakeholders. • Knowledge of the mathematical and statistical fields that underpin data science • Knowledge of systems thinking and decomposition of complex problems. • Humble – is open to being coached, has high EQ and is self-aware • Hungry – desires to get things done while honoring people, and seeks better ways to do the job • Collaborative – has strong interpersonal skills; cares about and works well with teammates • Experience working on an agile delivery team, using methods such as Scrum, Kanban."
55cdd626-3984-48e4-8bbb-7b93fc209978,"Data Scientist at Telaria
",Telaria,"Mountain View, CA","<p><strong>What We’re About</strong></p><p>Telaria (NYSE: TLRA), (formerly Tremor Video), is the leading independent data-driven software platform built to monetize and manage premium video inventory with the greatest speed, control, and transparency, wherever and however audiences are watching.</p><p>We are looking to leverage our vast amounts of advertising data to make informed decisions around business optimizations and efficiencies. We are a small and efficient team building out a solution in an exciting space with lots of green field ahead of it. Believing we’re just scratching the surface of the power of our data, we’re actively searching for passionate and analytical data scientists to help us extract actionable insights in order to improve our product offerings.</p><p><strong>Why You’ll Be Excited</strong></p><ul><li>Having a large stake and impact on the product and business direction and bottom-line</li><li>Collaborating with innovative and goal-focused engineering and business teams</li><li>Applying statistics, modeling and ML to improve the efficiency of systems relating to bid traffic shaping and infrastructure costs</li><li>Diving into a wide range of advertising business topics, such as forecasting, revenue yield, auction dynamics, and exchange optimization</li><li>Influencing and steering the improvement and development of our data platforms, data pipelines, and data science processes</li><li>Performing deep dive analyses to understand and optimize the key levers of our growth</li></ul><p><strong>Why We’ll Be Excited About You</strong></p><ul><li>You have strong verbal and written communication skills that help you express your work in meaningful ways to cross functional teams</li><li>You are passionate about digging into data sets</li><li>You are able to write efficient and well-structured SQL queries on large data sets</li><li>You have a solid background and understanding of statistical analysis, experimental design, and machine learning aspects (regression, classification, clustering, supervised/unsupervised, etc.)</li><li>You have experience with data extraction, exploration, and analysis using programming languages (Java, Python, R, or similar) and data technologies (Spark, etc.)</li><li>You have a degree in Mathematics, Statistics, Computer Science, or another applicable quantitative field</li><li>You have familiarity with concepts relating to feature extraction and selection</li><li>Bonus: You have previous advertising domain knowledge/expertise</li></ul><p><strong>Why We (and You’ll) Love It Here</strong></p><ul><li>We are a technology and data-driven business</li><li>We embrace analytical thinking, kind, and results driven people</li><li>We have a plethora of challenging and interesting problems to solve</li><li>We help and support each other in creating a productive work/life balance</li></ul><p><strong>Compensation & Benefits:</strong></p><p>At Telaria we place an emphasis and importance on ensuring our total rewards are competitive, aligned with industry and to help you create a productive work/life balance. Benefits are highly subsidized and include medical, company paid dental, vision, employer contributed Health Savings Account, 401k matching, corporate gym discounts, pre-tax health and commuter savings, life insurance, 5 and 10-year Sabbatical programs, Discretionary Time Off (a.k.a. open vacation policy!), Paid Parental Leave, an Employee Referral Program, Employee Stock Purchase Plan (ESPP), and much more! All this is within a collaborative work environment you can personalize and topped with engaging programs like Micro-Mentorship, and Team Sports.</p><p>Telaria values diversity and is proud to be an equal opportunity employer. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.</p><p> </p><p> </p>"
6b0db136-4118-411b-bd94-7222dd5901b7,"Data Scientist at HP
",HP,"San Diego, CA 92108","<b> Data Scientist </b><br><br>As Data Scientist at HP Inc. in San Diego, you will join an industry-leading organization and work on developing frameworks for systematic data science modeling to identify optimal marketing, pricing and sales decisions for our Printing & PC business. Working within a dynamic, highly skilled and diverse Pricing Strategy and Analytics team (economists, engineers, scientists or even musicians ? majority of them with a PhD) you will build models and develop tools and analytical processes to develop pricing and marketing strategies for HP printers, cartridges and PCs around the world. <br><br><b> Responsibilities: </b><br><ul><li> Develop and apply statistical methods to analyze the effect of pricing and sales decisions on business performance </li><li> Develop and implement frameworks and processes for systematic and automated data analysis </li><li> Develop tools to ingest, merge, and clean data sets </li><li> Immerse yourself in very large data sets and complex problems </li><li> Visualize and interpret the results of analyses, and create strategy recommendations </li><li> Present the results and the corresponding recommendations to the relevant stakeholders, including senior leadership </li></ul><br><br><b> Qualifications: </b><br><ul><li> Interest in data science, pricing, economics, and/or consumer behavior </li><li> Scientific thinking and ability to design and critically analyze quantitative research </li><li> Ability to think creatively about research problems and invent original solutions to modeling challenges </li><li> Ability to build and interpret complex linear regression models, with machine learning experience a plus </li><li> Knowledge of and experience in deploying numerical optimization routines </li><li> Proficiency with Python and R is required </li><li> Strong analytical skills, with a high level of attention to detail </li><li> Proficiency in Microsoft Excel and Microsoft PowerPoint </li><li> Excellent written and verbal communication skills </li></ul><br><br><b> Nice-To-Haves: </b><br><ul><li> Knowledge of price optimization approaches, price discrimination models and a general knowledge of main concepts from the industrial organization literature </li><li> Experience working with large data sets </li><li> Experience in data engineering </li><li> Exposure to digital marketing </li><li> Experience working in or collaborating with industry </li><li> Experience creating data visualizations </li><li> Ability to build dashboards and other tools using front-end development skills </li><li> Experience in software development </li></ul><br><br><b> Education & Experience </b><br><ul><li> Bachelor?s, Master's or PhD degree in Engineering, Computer Science, Economics, Quantitative Marketing, Mathematics, Physics or equivalent </li><li> 1-3 years? experience including graduate or postgraduate research </li></ul>"
